K8S-00001 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00172 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00173 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00174 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00175 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00176 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00177 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00178 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00179 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00180 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00181 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00182 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00183 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00184 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00185 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00186 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00187 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00188 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00189 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00190 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00191 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00192 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00193 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00194 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00195 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00196 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00197 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00198 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00199 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00200 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00201 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00202 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00203 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00204 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00205 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00206 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00207 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00208 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00209 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00210 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00211 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00212 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00213 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00214 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00215 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00216 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00217 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00218 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00219 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00220 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00221 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00222 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00223 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00224 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00225 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00226 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00227 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00228 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00229 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00230 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00231 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00232 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00233 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00234 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00235 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00236 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00237 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00238 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00239 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00240 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00241 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00242 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00243 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00244 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00245 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00246 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00247 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00248 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00249 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00250 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00251 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00252 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00253 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00254 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00255 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00256 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00257 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00258 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00259 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00260 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00261 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00262 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00263 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00264 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00265 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00266 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00267 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00268 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00269 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00270 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00271 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00272 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00273 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00274 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00275 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00276 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00277 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00278 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00279 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00280 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00281 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00282 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00283 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00284 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00285 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00286 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00287 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00288 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00289 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00290 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00291 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00292 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00293 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00294 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00295 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00296 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00297 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00298 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00299 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00300 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00301 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00302 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00303 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00304 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00305 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00306 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00307 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00308 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00309 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00310 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00311 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00312 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00313 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00314 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00315 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00316 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00317 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00318 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00319 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00320 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00321 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00322 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00323 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00324 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00325 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00326 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00327 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00328 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00329 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00330 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00331 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00332 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00333 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00334 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00335 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00336 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00337 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00338 | prod-api | 3 | 89.8 | 8500 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00339 | prod-api | 3 | 42.5 | 1200 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00340 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
K8S-00341 | data-pipeline | 5 | 94.1 | 12000 | RESOURCE_SATURATION_WARNING | TRIGGER_DYNAMIC_HORIZONTAL_POD_AUTOSCALING | 202
K8S-00342 | auth-service | 2 | 15.2 | 350 | CLUSTER_HEALTH_NOMINAL | RETAIN_CURRENT_POD_REPLICA_COUNT | 200
